Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
World,WLD,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,6154982827079.06,5769910602851.79,5840127961091.07,6490553390229.92,7260820312278.64,7771330143970.04,8403360257172.88,12715045488485.3,12328273080580.8,12389289104886.4,13238602338579.1,14171389690350,14011943498767.7,13570345945785,16047266253765.8,..
World,WLD,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,..,..,..,..,..,..,..,..,..,8.74952122718496,11.4638092526061,11.4486810023004,11.9817925214899,13.3041796042144,..,..
World,WLD,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,100.701546366175,88.1006768208877,72.3672130448518,84.6137462442424,88.9183758286885,92.2864463277555,105.772998989812,89.9941140573598,94.2982845154679,96.7229727378358,110.736525631006,91.4838336379113,108.048526356499,133.16691634208,..,..
World,WLD,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,30925434367933.2,26792162470741.5,22802792394180.4,31107425315024.1,36540979694420.4,40512446419170.1,50074965608306.6,67177254463959.2,62268183687150.3,65117714419402.8,79501947538294.8,68893043867461.2,78825582830604.8,93686226067044.5,..,..
World,WLD,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,339,334,322,312,305,296,281,230,227,223,222,224,225,223,..,..
World,WLD,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,6487130677057.12,6227434958458.58,6533841528537.76,7630338585776.37,9270815884902.08,10564710738901.7,12192968861249.5,19090274380499.9,16634128692932.8,16113717956125.4,17827162586752.4,19644727951844.2,19106828818856.8,17734809228035.2,22454091491251.6,25027094693132.9
World,WLD,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,6332293096872,6107232861011,6407813600173,7491723518773,9061482578345,10307623964875,11872833483935,18494653929897,16114816138743,15552487077746,17181276826263,18948281805549,18429024117996,17029510891718,..,..
World,WLD,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1.61911022006618,1.69391118482544,1.52256427799907,1.29928613561466,1.46350731775309,1.66298277999006,1.56246682046043,1.53007211912495,1.19847711718953,1.09798851403867,1.04061396775648,1.22848657284499,1.12192588847989,1.0299009984855,..,..
World,WLD,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,2.7195475377327,3.00093415677719,3.1353246754958,3.10121786880961,3.21060139869667,3.38717672541942,3.45524322081233,4.89835717918213,4.96360716399953,4.71990553412108,4.38251761858012,4.0779590057855,4.26154765116994,4.04031773813668,..,..
World,WLD,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,80.4673553183446,80.0608219212323,79.7146759716933,79.0158608115923,77.9883136500573,76.8503657781628,76.0722595555897,68.3886068843108,69.1970687459597,69.7035882790981,68.4913750460217,68.2189368935263,68.1897212548687,68.4526776808913,..,..
World,WLD,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,7.28858021805698,7.39409235375456,7.93086854638343,8.75757196378031,9.04456274559971,9.30557076557684,9.42928633637299,13.5166680143278,13.8087824269932,13.7449738652399,14.6840592543595,15.0152419635737,15.09421368255,15.6764006493593,..,..
World,WLD,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,2.19691691552811,2.1966462834003,2.48034250178109,2.81739515999343,3.07793599403399,3.42271431797695,3.79009262275832,4.34137739469706,3.62815297986146,3.63668948593636,3.90715816550295,3.77966688236221,3.92492979171192,4.05728308229348,..,..
World,WLD,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,4.49862624842361,4.48333212769741,4.05125095783047,3.60832567980664,3.63402189567684,3.69179130222194,3.84412182336725,4.79784608686074,4.9069984803046,4.77657007737353,4.77654661863975,4.70036261800886,4.68233372831374,4.33267912673189,..,..
World,WLD,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1.38884939522846,1.56708713122749,1.63017838601266,1.64630750697004,1.77518274074064,1.74840098498088,1.68311209505626,2.15784171281448,2.03728913932001,2.0514325433038,1.97343380058761,1.85307395080103,1.80111504277577,1.7015529125967,..,..
World,WLD,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1.33119416666989,1.27311678605503,1.33891291067961,1.46329849414884,1.5914203492442,1.81333731463172,2.00455754057388,3.09311363134647,3.07882314361733,3.03430870930769,3.26960201618022,3.37624691009003,3.2466062202813,2.79990417658377,..,..
World,WLD,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1.30700104080594,1.38543972600372,1.39809695197097,1.42931277436594,1.49186383630051,1.56767878329329,1.68598966351086,2.33693951569607,2.23715948432857,2.02631279952604,1.93771989556153,1.90891548575172,1.99321569275771,1.96853321918972,..,..
World,WLD,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,15.6658073951761,15.982915046331,16.293558760383,17.0571214204965,17.7989518224354,18.4788114688475,19.1989131448555,25.2113471503436,24.6986390114189,24.3656146489414,25.3574569053353,25.3887931488235,25.2105131170137,24.7651190861568,..,..
World,WLD,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,2.2477270664131,2.26235184761119,2.46920098992468,2.62773163229657,2.74922720975423,3.00783997299963,3.16636047909436,4.86997384622063,4.90581512543193,4.83280855792186,5.11055408088656,5.16378338480517,5.47783973963769,5.75230223446644,..,..
World,WLD,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,6674875253413.39,6431968040037.94,6682058353077.5,7800133354812.5,9508231553597.18,10826722502127.9,12415764613965.7,19128909312023,16790818643685.1,16258360566795.1,18034354248016.9,19882668699406.4,19400883179399.4,17938190283049.1,22692651911867.1,25703251227020.1
World,WLD,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,6459896012409,6276620625896,6525424670595,7614933329233,9273105822475,10511880221064,12091826755670,18672649417571,16356133638181,15932596635180,17612697264758,19395402802272,18843094552022,17392630553033,..,..
World,WLD,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,1.9596678969108,2.08502461697401,1.9840797231852,1.8127992664895,2.08216866892679,2.58178162992357,2.58257462130416,2.78192877884371,2.63961825599888,2.38684687627318,1.77176465894526,1.60871290895516,1.44683776172394,1.61431905984479,..,..
World,WLD,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,3.86550107810296,3.70638362937207,3.45527362588405,3.69756105971528,4.01036550628669,4.70783483449842,5.19190769495286,6.02272647129414,4.4915609795036,4.03238229983434,4.41477655143063,5.02466133703003,4.86270186320153,3.92388239923252,..,..
World,WLD,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,74.9868727541415,74.4149988794367,73.8024633286415,73.0106499418163,71.6187943764502,69.5558382287096,68.303310494605,63.2958049670086,62.9609917742899,63.3487815821113,63.0638306418969,62.9752488728525,62.8293806792345,62.3055840558763,..,..
World,WLD,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,11.0886101006117,11.3052266293011,12.1438464904805,12.7531320593429,13.2061829418997,13.9651166796439,14.4755874524355,17.814940387692,19.7862490606057,20.0079314270921,20.1533769033688,19.9033783393031,20.181564341569,21.4475373678509,..,..
World,WLD,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,2.88951692695114,2.99386290448572,3.10334551227813,3.41437886009947,3.76644253896566,4.11219111168912,4.42955427218509,4.96298054480665,4.21799420991846,3.92508798162977,4.26304935652522,4.52199428578643,4.56069135644592,4.27258297842365,..,..
World,WLD,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,4.79221759143388,4.93648903649914,4.8114341996591,4.59330283211069,4.5306429133995,4.62332325047943,4.66105285338064,5.12468495426011,5.18750173126099,5.20526745967313,5.19941660512373,5.15254296582041,5.30781508555173,5.27818701412543,..,..
World,WLD,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,1.70769278643329,1.62774723131232,1.50158025589568,1.60464128807163,1.75481214113405,1.96342555121989,2.22499582345441,1.76378261708317,1.35764278525237,1.34560303086201,1.58982194372514,1.75337490326916,1.52826980338587,1.16284619091004,..,..
World,WLD,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1.07832388425744,1.12396743543711,1.16844578377529,1.20914999099899,1.30685074102449,1.33232933653827,1.36812405374091,1.8948025377377,1.97503725019653,1.99797147134268,2.03261059459264,2.03112156938475,2.12320184534694,2.03444747177301,..,..
World,WLD,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1.55522643471369,1.59423864084052,1.53785938619761,1.63598120490108,1.79139157415183,1.94481499132138,2.05303157433672,2.48735630445643,1.98710160002792,1.83918719543162,1.95978103560359,2.08101573706796,2.04467797943335,1.91575650514174,..,..
World,WLD,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,20.6706859862601,21.0850092717541,21.6068834020336,22.3226700217113,23.143192403645,24.5226100479014,25.5902325082853,29.0091280785565,29.4311314802228,29.2447945882135,29.9054945290367,30.0246448756498,30.0807705290253,30.2873447403928,..,..
World,WLD,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,2.3827733626876,2.41496723183523,2.60657354613966,2.85388076998291,3.15584455097799,3.3397700934654,3.52388237580559,4.91313817559126,4.96825848948843,5.01957695340201,5.2589101701211,5.39139334254253,5.64301103001629,5.79275214388605,..,..
World,WLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,38.8030060461471,37.5742802625208,37.7822693516899,39.3415241153555,42.4826358099667,44.681657846114,47.4437540750404,47.8277204544924,44.4195282520166,42.3357125955876,44.056119704844,45.7175847039833,43.9651955405314,41.9683989219514,46.84119521887,..
World,WLD,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-2.81522648679288,-1.15095420476936,1.81993227740471,2.45037025484451,6.29493220242399,9.11060857359658,14.2397403867206,..,..,..,..,..,..,..,..,..
World,WLD,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,7002950,7005347,7014992,7139379,7295272,7415268,7524982,8067667,8100992,8128442,8247060,8370617,8422482,..,..,..
World,WLD,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2451106,2473650,2470362,2602487,2718703,2821976,2894333,3263026,3251343,3238058,3297331,3397603,3434750,..,..,..
World,WLD,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.20758459141926,2.24443119499284,2.34683895682378,2.40749333914446,2.40626766403977,2.39755108530868,2.36659118082737,2.2564953962675,2.26043519038388,2.21834339755547,2.17343149523071,2.15109418601163,2.19259143901315,2.36475730005377,2.23728395435387,..
World,WLD,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,5.44766833544193,6.72445008886204,6.84857724009008,6.89205765493259,6.98549685468771,7.03436958583714,7.07640617908767,6.42250512157943,6.57645730437035,6.36626195616194,6.35842713840735,6.16381682998388,6.1722311126664,5.60695819245863,5.65662899614477,..
World,WLD,Military expenditure (current LCU),MS.MIL.XPND.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Military expenditure (current USD),MS.MIL.XPND.CD,742398197388.905,755222919592.953,815689380619.747,952663062450.408,1075897061812.11,1159902765669.1,1206474567396.96,1754092341166.85,1650807006695.06,1649031257524.08,1717565576741.96,1804808496098.81,1864641269444.46,1946824960708.76,2077095307278.8,..
World,WLD,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.073517182880336,0.0627247406563182,0.0632262951935613,0.0625910622505125,0.108350789024303,0.199423843416214,0.355745631224176,0.311839156059061,0.183027052714267,0.214557373073076,0.276504129618145,0.253085866847165,0.231890248030009,0.259630695207598,0.770353083320156,..
World,WLD,Mobile cellular subscriptions,IT.CEL.SETS,738157897,960982997,1164277513,1415027798,1760995437,2205849896,2745158819,6966384655,7131647504.01,7451633261,7696088110,7852212979,8206448151,8260600177,8479624022,..
World,WLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,12.0452120650013,15.4753874694429,18.5066797631029,22.202904877942,27.2640354277213,33.72468103697,41.5041214579096,95.0329153216253,96.1304610991814,99.2900666831858,101.379984117247,104.697660436188,105.793788433822,105.45618652674,107.311935943481,..
World,WLD,Monetary Sector credit to private sector (% GDP),FM.AST.PRVT.GD.ZS,81.3422703921961,72.7441979503255,72.9952322820509,74.5983516471287,75.5903000810443,77.094566890473,79.3527656683157,83.177825156233,85.8435877402368,86.8247695545325,85.9406844301192,87.5815563586242,89.0757227881015,98.3446886240674,96.0675875280341,..
World,WLD,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,19.0983115432772,19.1545796285861,19.2811069710844,19.0403863574774,18.8428154203458,18.9381199206998,18.9044310407868,17.1947314679423,16.9872230900289,16.8673030475322,16.7536745204991,16.7269495322211,16.7427689007622,..,..,..
World,WLD,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,22.9055866774091,22.6207930307339,22.5069590002795,22.2996963815182,21.8423011049613,21.5611947998816,21.1244055539945,19.0450779643914,18.9837426263307,18.8988401535782,18.6006955292701,18.4247142571122,18.2838871767336,..,..,..
World,WLD,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,18.501024306629,18.2594017114229,18.2605204853134,18.097777620083,17.7102311585118,17.40943918231,17.043273938164,15.248084075038,15.2723420253086,15.1966596559245,14.9826105135966,14.8803962258598,14.7839678900179,..,..,..
World,WLD,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,27.2563825521914,26.8803620108142,26.6441516643447,26.4017435899895,25.9075436564054,25.6239353120196,25.1384109843276,22.8378116241798,22.7370849956782,22.616746718086,22.2057533945738,21.9595829927078,21.7479924166309,..,..,..
World,WLD,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,114.500260823343,..,..,..,..,..,..
World,WLD,"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",SH.STA.AIRP.FE.P5,..,..,..,..,..,..,..,..,..,101.459828573853,..,..,..,..,..,..
World,WLD,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,..,..,..,..,..,..,..,..,..,128.837706817309,..,..,..,..,..,..
World,WLD,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,1.52165597800646,1.53961107563801,1.51594223287854,1.49764960729737,1.49910515786767,1.46984931276316,1.44763750724498,1.21123312030047,1.18571881787718,1.17038972995392,1.15104210377568,1.12229484604981,1.10220985890246,..,..,..
World,WLD,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,1.07441562346119,1.08716963597147,1.07912000368593,1.06692337497695,1.07928287527972,1.05128978913864,1.06011658717801,0.910395941771211,0.880621081922631,0.876244550435736,0.868655370115544,0.838023242627363,0.825119685349399,..,..,..
World,WLD,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,1.95940191852982,1.96518149410573,1.93533765716325,1.9305302379883,1.9174309883368,1.8980856958716,1.84059439018118,1.5193528522173,1.48958417193532,1.46223549047752,1.41870041132997,1.38994514398805,1.36487926800696,..,..,..
World,WLD,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,11.8236762910673,..,..,..,..,..,..
World,WLD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,146.190901263716,143.570203569981,141.997413748864,140.112121211349,139.128709932758,135.612407168544,132.080520333765,116.937006125259,116.22232336954,115.162594598261,113.867552246964,112.3635599263,111.111155792073,119.442893914683,138.464994720437,..
World,WLD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,217.392798385026,215.84059872682,213.761978242927,212.122561607382,210.02318523752,207.184359798014,203.539252534038,182.332785579924,177.465244864539,175.75198756478,174.579631399136,171.986913955997,170.283676640805,182.403380303985,206.344573389481,..
World,WLD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,53.1,51.6,49.9,48.1,46.4,44.6,42.9,32.5,31.8,30.9,30,29.7,29.2,28.9,28.4,..
World,WLD,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,50,48.6,47.1,45.4,43.6,41.9,40.2,30.3,29.6,28.7,27.8,27.5,26.9,26.6,26.1,..
World,WLD,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,56,54.3,52.5,50.6,49,47.1,45.4,34.6,33.9,32.9,32.1,31.8,31.3,31,30.6,..
World,WLD,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,30.7,29.9,29,28.1,27.1,26.2,25.3,19.9,19.5,19,18.5,18.4,18.1,17.9,17.6,..
World,WLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,76.3,73.8,71.2,68.5,66,63.1,60.5,44.4,43.2,41.9,40.6,40,39.3,38.7,38.1,..
World,WLD,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,74.3,71.7,69.2,66.6,63.9,61,58.4,42.4,41.1,39.8,38.5,37.8,37,36.4,35.7,..
World,WLD,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,78.2,75.6,73,70.3,68,65,62.5,46.4,45.2,43.9,42.6,42,41.4,40.9,40.3,..
World,WLD,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Multidimensional poverty index, children (population ages 0-17) (scale 0-1)",SI.POV.MDIM.17.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Multidimensional poverty intensity (average share of deprivations experienced by the poor),SI.POV.MDIM.IT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.395458411326723,0.429969709033256,0.318514141566916,0.432813571529149,0.390588275138243,0.477941029464093,0.3890149268059,0.282693745595381,0.229498780473858,0.158684763433481,0.188275756143978,0.29017018766873,0.257393238724068,0.200764327378481,0.5173387229222,..
World,WLD,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,98.25592285,100.3956945,108.9690313,113.9768161,115.0016114,115.8663334,120.3252025,113.9770547,113.6303398,114.9102643,117.0180844,..,..,..,..
World,WLD,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,761290039.0625,668849975.585938,788630004.882813,992179992.675781,1208510009.76563,1456260009.76563,1812559936.52344,3511189941.40625,2775260009.76563,2304479980.46875,2433209960.9375,2573310058.59375,2245850097.65625,2332389892.57813,3088790039.0625,..
World,WLD,"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,419369995.117188,605070007.324219,503970001.220703,374040008.544922,491649993.896484,1231719970.70313,1091430053.71094,635960021.972656,781919982.910156,985619995.117188,599780029.296875,481850006.103516,441799987.792969,559739990.234375,697779968.261719,..
World,WLD,"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,480200012.207031,506980010.986328,723409973.144531,1482290039.0625,910760009.765625,1307390014.64844,1355810058.59375,1318709960.9375,1111270019.53125,1425060058.59375,1295179931.64063,1335709960.9375,1136400024.41406,1161130004.88281,1351969970.70313,..
World,WLD,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,1302969970.70313,1322439941.40625,1581419921.875,1419070068.35938,2063560058.59375,2825770019.53125,2529790039.0625,3240820068.35938,2948149902.34375,2633060058.59375,3102709960.9375,3452739990.23438,2987760009.76563,3671620117.1875,4809120117.1875,..
World,WLD,"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",DC.DAC.CZEL.CD,..,..,..,..,..,64309997.5585938,77489997.8637695,62579998.0163574,70129997.253418,71419998.1689453,80650001.5258789,100150001.525879,95819999.6948242,72610000.6103516,88400001.5258789,..
World,WLD,"Net bilateral aid flows from DAC donors, Denmark (current US$)",DC.DAC.DNKL.CD,1136680053.71094,1139920043.94531,1128190063.47656,1115119995.11719,1246469970.70313,1357780029.29688,1468199951.17188,2130750000,1880429931.64063,1653770019.53125,1720890014.64844,1797170043.94531,1757440063.47656,1649280029.29688,1932979980.46875,..
World,WLD,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,7361520019.53125,8393030273.4375,7095509765.625,9762459960.9375,12813099609.375,8662509765.625,9661900390.625,16153809570.3125,13528940429.6875,16814769531.25,16028700195.3125,16673390625,14787419921.875,20593570312.5,20471480468.75,..
World,WLD,"Net bilateral aid flows from DAC donors, Finland (current US$)",DC.DAC.FINL.CD,234580001.831055,239860000.610352,267570007.324219,329339996.337891,410089996.337891,596140014.648438,454260009.765625,937419982.910156,697789978.027344,638450012.207031,597890014.648438,475820007.324219,601500000,654940002.441406,702169982.910156,..
World,WLD,"Net bilateral aid flows from DAC donors, France (current US$)",DC.DAC.FRAL.CD,3780280029.29688,3442310058.59375,4531770019.53125,6451169921.875,6902850097.65625,7014629882.8125,7556689941.40625,6490509765.625,5136890136.71875,5623419921.875,6629299804.6875,7340209960.9375,7469660156.25,10338410156.25,10082629882.8125,..
World,WLD,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,2839570068.35938,3019760009.76563,3519790039.0625,4391020019.53125,4226799804.6875,7432939941.40625,7018260253.90625,11562830078.125,14062350585.9375,19627099609.375,19800619140.625,19439279296.875,18355669921.875,22484509765.625,23622669921.875,..
World,WLD,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,110069999.694824,90879997.253418,123330001.831055,249509994.506836,188490005.493164,206120010.375977,189080001.831055,45919998.1689453,71790000.9155273,159029998.779297,84590003.9672852,38579998.0163574,142669998.168945,84699996.9482422,74470001.2207031,..
World,WLD,"Net bilateral aid flows from DAC donors, Hungary (current US$)",DC.DAC.HUNL.CD,..,..,..,..,..,39579998.0163574,84340003.9672852,30069999.6948242,47290000.9155273,54729999.5422363,39279998.7792969,129080001.831055,158430007.93457,225660003.662109,252960006.713867,..
World,WLD,"Net bilateral aid flows from DAC donors, Iceland (current US$)",DC.DAC.ISLL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Net bilateral aid flows from DAC donors, Ireland (current US$)",DC.DAC.IRLL.CD,154259994.506836,184660003.662109,267510009.765625,352380004.882813,412500000,482079986.572266,632040039.0625,518780029.296875,427489990.234375,426880004.882813,492640014.648438,530239990.234375,566900024.414063,519380004.882813,620820007.324219,..
World,WLD,"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,404750000,484049987.792969,1008590026.85547,1069820068.35938,715700012.207031,2247739990.23438,1973949951.17188,1372400024.41406,1751509887.69531,2420899902.34375,3010300048.82813,2201560058.59375,1400510009.76563,1304410034.17969,2486750000,..
World,WLD,"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,9652000000,7471580078.125,6761149902.34375,6095459960.9375,5999990234.375,10373060546.875,7253549804.6875,6113270019.53125,6144360351.5625,7051049804.6875,8077040039.0625,6107800292.96875,7470049804.6875,10239200195.3125,11627049804.6875,..
World,WLD,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,141559997.558594,181180007.93457,230440002.441406,247550003.051758,330130004.882813,463440002.441406,376160003.662109,1394949951.17188,1468119995.11719,1547510009.76563,1614020019.53125,1798390014.64844,1908300048.82813,1791930053.71094,2290810058.59375,..
World,WLD,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",DC.DAC.LUXL.CD,101110000.610352,110550003.051758,118269996.643066,152949996.948242,173210006.713867,186680007.93457,204669998.168945,300269989.013672,262609985.351563,274779998.779297,303869995.117188,343179992.675781,361500000,304989990.234375,362309997.558594,..
World,WLD,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",DC.DAC.NLDL.CD,2280659912.10938,2271250000,2494459960.9375,2955520019.53125,2711510009.76563,3682479980.46875,4282120117.1875,4027260009.76563,4162979980.46875,3157500000,3533650146.48438,3745659912.10938,3386839843.75,3662179931.64063,3765650146.48438,..
